1557,0
2364,1557
3589,2755
4001,0
4807,4001
5970,5252
7212,6369
8179,7623
9212,8549
10250,9600
10262,9600
11406,10694
12479,11765
12491,11765
13466,12903
14608,13854
14620,13854
15790,15041
16809,16223
17176,1059
17732,17176
18876,18132
19923,19299
20855,20375
20867,20375
21950,21196
23209,22417
23221,22417
24313,23634
25414,24688
25426,24688
26667,25878
27113,1059
27775,27113
28773,28204
29252,1059
29933,29252
31136,30346
32193,31609
33422,32603
33434,32603
34591,33849
35032,1059
36785,36229
37168,1059
37918,37168
38964,38336
40015,39313
41033,40455
41045,40455
42151,41423
43282,42561
43294,42561
44426,43750
45500,44878
45512,44878
46442,45931
47449,46823
48466,47805
49477,48844
49489,48844
50667,49897
50679,49897
51766,51062
52160,1000
54057,53250
55254,54520
55266,54520
56355,55666
57402,56745
57414,56745
58465,57862
59582,58820
60829,60005
61972,61268
62939,62412
62951,62412
64270,6431
66188,65464
67241,66640
68292,67690
68304,67690
69279,68745
70206,69609
71256,70649
71268,70649
72394,71655
72406,71655
73530,72826
74595,73959
75845,75044
77025,76287
77539,6431
78174,77539
1,0
2353,1557
2365,1557
3590,2755
4796,4001
4808,4001
5971,5252
7213,6369
8180,7623
9213,8549
10251,9600
10263,9600
11407,10694
12480,11765
12492,11765
13467,12903
14609,13854
14621,13854
15791,15041
16810,16223
17721,17176
17733,17176
18877,18132
19924,19299
20856,20375
20868,20375
21951,21196
23210,22417
23222,22417
24314,23634
25415,24688
25427,24688
26668,25878
27764,27113
27776,27113
28774,28204
29922,29252
29934,29252
31137,30346
32194,31609
33423,32603
33435,32603
34592,33849
35777,35032
36786,36229
37907,37168
38336,1000
38965,38336
40016,39313
41034,40455
41046,40455
42152,41423
43283,42561
43295,42561
44427,43750
45501,44878
45931,1000
46443,45931
47450,46823
48467,47805
49478,48844
49490,48844
50668,49897
50680,49897
51767,51062
52819,52160
54058,53250
55255,54520
55666,6431
56356,55666
57403,56745
57415,56745
58466,57862
59583,58820
60830,60005
61973,61268
62940,62412
63315,6431
65048,64270
66189,65464
67242,66640
68293,67690
68305,67690
69280,68745
70207,69609
71257,70649
71269,70649
72395,71655
72407,71655
73959,6431
75044,6431
75846,75044
77026,76287
78163,77539
78175,77539
1085,1
2354,1557
2366,1557
3591,2755
4797,4001
5252,0
6369,0
7214,6369
8181,7623
9214,8549
10252,9600
10694,0
11408,10694
12481,11765
12903,0
13468,12903
14610,13854
14622,13854
15792,15041
16811,16223
17722,17176
17734,17176
18878,18132
19925,19299
20857,20375
20869,20375
21952,21196
23211,22417
23223,22417
24315,23634
25416,24688
25428,24688
26669,25878
27765,27113
27777,27113
28775,28204
29923,29252
29935,29252
31138,30346
32195,31609
33424,32603
33436,32603
34593,33849
35778,35032
36787,36229
37908,37168
38954,38336
38966,38336
40017,39313
41035,40455
41047,40455
42153,41423
43284,42561
43296,42561
44428,43750
45502,44878
46432,45931
46444,45931
47451,46823
48468,47805
49479,48844
49491,48844
50669,49897
50681,49897
51768,51062
52820,52160
54059,53250
55256,54520
56345,55666
56357,55666
57404,56745
57416,56745
58467,57862
59584,58820
60831,60005
61974,61268
62941,62412
63904,63315
65049,64270
66190,65464
67243,66640
68294,67690
68306,67690
69281,68745
70208,69609
71258,70649
71270,70649
72396,71655
72826,6431
74585,73959
75835,75044
75847,75044
77027,76287
78164,77539
78176,77539
1086,1
2355,1557
2367,1557
3592,2755
4798,4001
5961,5252
7203,6369
7215,6369
8182,7623
9215,8549
10253,9600
11397,10694
11409,10694
12482,11765
13457,12903
13469,12903
14611,13854
14623,13854
15793,15041
16812,16223
17723,17176
18132,1059
19299,1059
19926,19299
20858,20375
21196,1059
21953,21196
23212,22417
23634,1059
24316,23634
25417,24688
25429,24688
26670,25878
27766,27113
27778,27113
28776,28204
29924,29252
29936,29252
31139,30346
32196,31609
33425,32603
33437,32603
34594,33849
35779,35032
36788,36229
37909,37168
38955,38336
38967,38336
40018,39313
41036,40455
41048,40455
42154,41423
43285,42561
43750,1000
44429,43750
45503,44878
46433,45931
46445,45931
47452,46823
48469,47805
49480,48844
49492,48844
50670,49897
51062,1000
51769,51062
52821,52160
54060,53250
55257,54520
56346,55666
56358,55666
57405,56745
57417,56745
58468,57862
59585,58820
60832,60005
61975,61268
62942,62412
63905,63315
65050,64270
66191,65464
67244,66640
68295,67690
68307,67690
69282,68745
70209,69609
71259,70649
71271,70649
72397,71655
73521,72826
74586,73959
75836,75044
75848,75044
77028,76287
78165,77539
78177,77539
1087,1
2356,1557
2368,1557
3593,2755
4799,4001
5962,5252
7204,6369
7623,0
8183,7623
9216,8549
10254,9600
11398,10694
11410,10694
12483,11765
13458,12903
13470,12903
14612,13854
15041,0
15794,15041
16813,16223
17724,17176
18868,18132
19915,19299
19927,19299
20859,20375
21942,21196
21954,21196
23213,22417
24305,23634
24317,23634
25418,24688
25430,24688
26671,25878
27767,27113
27779,27113
28777,28204
29925,29252
29937,29252
31140,30346
32197,31609
33426,32603
33849,1059
34595,33849
35780,35032
36789,36229
37910,37168
38956,38336
38968,38336
40019,39313
41037,40455
41423,1000
42155,41423
43286,42561
44418,43750
44430,43750
45504,44878
46434,45931
46446,45931
47453,46823
48470,47805
49481,48844
49493,48844
50671,49897
51758,51062
51770,51062
52822,52160
54061,53250
55258,54520
56347,55666
56359,55666
57406,56745
57418,56745
58820,6431
59586,58820
60833,60005
61976,61268
62943,62412
63906,63315
65051,64270
66192,65464
67245,66640
68296,67690
68745,6431
69609,6431
70210,69609
71260,70649
71272,70649
72398,71655
73522,72826
74587,73959
75837,75044
76287,6431
77029,76287
78166,77539
1088,1
2357,1557
2369,1557
3594,2755
4800,4001
5963,5252
7205,6369
8172,7623
8549,0
9217,8549
10255,9600
11399,10694
11411,10694
12484,11765
13459,12903
13471,12903
14613,13854
15783,15041
15795,15041
16814,16223
17725,17176
18869,18132
19916,19299
19928,19299
20860,20375
21943,21196
21955,21196
23214,22417
24306,23634
24318,23634
25419,24688
25878,1059
26672,25878
27768,27113
27780,27113
28778,28204
29926,29252
30346,1059
31141,30346
32198,31609
33427,32603
34584,33849
34596,33849
35781,35032
36790,36229
37911,37168
38957,38336
39313,1000
40020,39313
41038,40455
42144,41423
42156,41423
43287,42561
44419,43750
44431,43750
45505,44878
46435,45931
46823,1000
47805,1000
48471,47805
49482,48844
49494,48844
50672,49897
51759,51062
51771,51062
52823,52160
54062,53250
55259,54520
56348,55666
56360,55666
57407,56745
57862,6431
59575,58820
59587,58820
60834,60005
61977,61268
62944,62412
63907,63315
65052,64270
66193,65464
67246,66640
68297,67690
69272,68745
70199,69609
70211,69609
71261,70649
71273,70649
72399,71655
73523,72826
74588,73959
75838,75044
77018,76287
77030,76287
78167,77539
1089,1
2358,1557
2370,1557
3595,2755
4801,4001
5964,5252
7206,6369
8173,7623
9206,8549
9218,8549
10256,9600
11400,10694
11412,10694
12485,11765
13460,12903
13472,12903
14614,13854
15784,15041
15796,15041
16815,16223
17726,17176
18870,18132
19917,19299
19929,19299
20861,20375
21944,21196
22417,1059
23215,22417
24307,23634
24319,23634
25420,24688
26661,25878
26673,25878
27769,27113
27781,27113
28779,28204
29927,29252
31130,30346
31142,30346
32199,31609
33428,32603
34585,33849
34597,33849
35782,35032
36791,36229
37912,37168
38958,38336
40009,39313
40021,39313
41039,40455
42145,41423
42561,1000
43288,42561
44420,43750
44432,43750
45506,44878
46436,45931
47443,46823
48460,47805
48472,47805
49483,48844
49495,48844
50673,49897
51760,51062
51772,51062
52824,52160
54063,53250
55260,54520
56349,55666
56361,55666
57408,56745
58459,57862
59576,58820
59588,58820
60835,60005
61978,61268
62945,62412
63908,63315
65053,64270
66194,65464
67247,66640
68298,67690
69273,68745
70200,69609
70212,69609
71262,70649
71655,6431
72400,71655
73524,72826
74589,73959
75839,75044
77019,76287
77031,76287
78168,77539
1091,1
2360,1557
2755,0
3597,2755
4803,4001
5966,5252
7208,6369
8175,7623
9208,8549
10246,9600
10258,9600
11402,10694
11414,10694
12487,11765
13462,12903
14604,13854
14616,13854
15786,15041
15798,15041
16817,16223
17728,17176
18872,18132
19919,19299
19931,19299
20863,20375
21946,21196
23205,22417
23217,22417
24309,23634
24321,23634
25422,24688
26663,25878
26675,25878
27771,27113
28204,1059
28781,28204
29929,29252
31132,30346
31144,30346
32603,1059
33430,32603
34587,33849
34599,33849
35784,35032
36793,36229
37914,37168
38960,38336
40011,39313
40023,39313
41041,40455
42147,41423
43278,42561
43290,42561
44422,43750
44434,43750
45508,44878
46438,45931
47445,46823
48462,47805
48474,47805
49485,48844
50663,49897
50675,49897
51762,51062
51774,51062
52826,52160
54065,53250
55262,54520
56351,55666
56745,6431
57410,56745
58461,57862
59578,58820
60825,60005
61968,61268
61980,61268
62947,62412
63910,63315
65055,64270
66196,65464
67249,66640
68300,67690
69275,68745
70202,69609
70214,69609
71264,70649
72390,71655
72402,71655
73526,72826
74591,73959
75841,75044
77021,76287
77033,76287
78170,77539
1093,1
2362,1557
3587,2755
3599,2755
4805,4001
5968,5252
7210,6369
8177,7623
9210,8549
10248,9600
10260,9600
11404,10694
11416,10694
12489,11765
13464,12903
14606,13854
14618,13854
15788,15041
15800,15041
16819,16223
17730,17176
18874,18132
19921,19299
20853,20375
20865,20375
21948,21196
23207,22417
23219,22417
24311,23634
24688,1059
25424,24688
26665,25878
26677,25878
27773,27113
28771,28204
28783,28204
29931,29252
31134,30346
32191,31609
33420,32603
33432,32603
34589,33849
34601,33849
35786,35032
36795,36229
37916,37168
38962,38336
40013,39313
41031,40455
41043,40455
42149,41423
43280,42561
43292,42561
44424,43750
44436,43750
45510,44878
46440,45931
47447,46823
48464,47805
48844,1000
49487,48844
50665,49897
50677,49897
51764,51062
51776,51062
52828,52160
54520,1000
55264,54520
56353,55666
57400,56745
57412,56745
58463,57862
59580,58820
60827,60005
61970,61268
62412,6431
62949,62412
63912,63315
65057,64270
66198,65464
67690,6431
68302,67690
69277,68745
70204,69609
71254,70649
71266,70649
72392,71655
72404,71655
73528,72826
74593,73959
75843,75044
77023,76287
77035,76287
78172,77539
1094,1
2363,1557
3588,2755
3600,2755
4806,4001
5969,5252
7211,6369
8178,7623
9211,8549
10249,9600
10261,9600
11405,10694
11765,0
12490,11765
13465,12903
14607,13854
14619,13854
15789,15041
16223,0
16820,16223
17731,17176
18875,18132
19922,19299
20854,20375
20866,20375
21949,21196
23208,22417
23220,22417
24312,23634
25413,24688
25425,24688
26666,25878
26678,25878
27774,27113
28772,28204
28784,28204
29932,29252
31135,30346
32192,31609
33421,32603
33433,32603
34590,33849
34602,33849
36229,1059
36796,36229
37917,37168
38963,38336
40014,39313
41032,40455
41044,40455
42150,41423
43281,42561
43293,42561
44425,43750
44878,1000
45511,44878
46441,45931
47448,46823
48465,47805
49476,48844
49488,48844
50666,49897
50678,49897
51765,51062
51777,51062
53250,1000
55253,54520
55265,54520
56354,55666
57401,56745
57413,56745
58464,57862
59581,58820
60828,60005
61971,61268
62938,62412
62950,62412
63913,63315
65464,6431
66640,6431
68291,67690
68303,67690
69278,68745
70205,69609
71255,70649
71267,70649
72393,71655
72405,71655
73529,72826
74594,73959
75844,75044
77024,76287
77036,76287
78173,77539
1090,1
2359,1557
2371,1557
3596,2755
4802,4001
5965,5252
7207,6369
8174,7623
9207,8549
9600,0
10257,9600
11401,10694
11413,10694
12486,11765
13461,12903
13854,0
14615,13854
15785,15041
15797,15041
16816,16223
17727,17176
18871,18132
19918,19299
19930,19299
20862,20375
21945,21196
23204,22417
23216,22417
24308,23634
24320,23634
25421,24688
26662,25878
26674,25878
27770,27113
27782,27113
28780,28204
29928,29252
31131,30346
31143,30346
32200,31609
33429,32603
34586,33849
34598,33849
35783,35032
36792,36229
37913,37168
38959,38336
40010,39313
40022,39313
41040,40455
42146,41423
43277,42561
43289,42561
44421,43750
44433,43750
45507,44878
46437,45931
47444,46823
48461,47805
48473,47805
49484,48844
49897,1000
50674,49897
51761,51062
51773,51062
52825,52160
54064,53250
55261,54520
56350,55666
56362,55666
57409,56745
58460,57862
59577,58820
60005,6431
61268,6431
61979,61268
62946,62412
63909,63315
65054,64270
66195,65464
67248,66640
68299,67690
69274,68745
70201,69609
70213,69609
71263,70649
72389,71655
72401,71655
73525,72826
74590,73959
75840,75044
77020,76287
77032,76287
78169,77539
1092,1
2361,1557
3586,2755
3598,2755
4804,4001
5967,5252
7209,6369
8176,7623
9209,8549
10247,9600
10259,9600
11403,10694
11415,10694
12488,11765
13463,12903
14605,13854
