24822,http://www.Department15.University1.edu/GraduateCourse47,GraduateCourse47
92,http://www.Department0.University0.edu/GraduateCourse21,GraduateCourse21
148,http://www.Department0.University0.edu/GraduateCourse33,GraduateCourse33
201,http://www.Department0.University0.edu/GraduateCourse45,GraduateCourse45
251,http://www.Department0.University0.edu/GraduateCourse57,GraduateCourse57
1567,http://www.Department1.University0.edu/GraduateCourse2,GraduateCourse2
1625,http://www.Department1.University0.edu/GraduateCourse14,GraduateCourse14
1671,http://www.Department1.University0.edu/GraduateCourse26,GraduateCourse26
1722,http://www.Department1.University0.edu/GraduateCourse38,GraduateCourse38
2778,http://www.Department10.University0.edu/GraduateCourse4,GraduateCourse4
2837,http://www.Department10.University0.edu/GraduateCourse16,GraduateCourse16
2880,http://www.Department10.University0.edu/GraduateCourse28,GraduateCourse28
2925,http://www.Department10.University0.edu/GraduateCourse40,GraduateCourse40
4023,http://www.Department11.University0.edu/GraduateCourse4,GraduateCourse4
4067,http://www.Department11.University0.edu/GraduateCourse16,GraduateCourse16
4108,http://www.Department11.University0.edu/GraduateCourse28,GraduateCourse28
4147,http://www.Department11.University0.edu/GraduateCourse40,GraduateCourse40
4188,http://www.Department11.University0.edu/GraduateCourse52,GraduateCourse52
5272,http://www.Department12.University0.edu/GraduateCourse4,GraduateCourse4
5319,http://www.Department12.University0.edu/GraduateCourse16,GraduateCourse16
5360,http://www.Department12.University0.edu/GraduateCourse28,GraduateCourse28
5405,http://www.Department12.University0.edu/GraduateCourse40,GraduateCourse40
5440,http://www.Department12.University0.edu/GraduateCourse52,GraduateCourse52
6406,http://www.Department13.University0.edu/GraduateCourse11,GraduateCourse11
6444,http://www.Department13.University0.edu/GraduateCourse23,GraduateCourse23
6485,http://www.Department13.University0.edu/GraduateCourse35,GraduateCourse35
6517,http://www.Department13.University0.edu/GraduateCourse47,GraduateCourse47
7629,http://www.Department14.University0.edu/GraduateCourse1,GraduateCourse1
7662,http://www.Department14.University0.edu/GraduateCourse13,GraduateCourse13
7697,http://www.Department14.University0.edu/GraduateCourse25,GraduateCourse25
7748,http://www.Department14.University0.edu/GraduateCourse37,GraduateCourse37
8562,http://www.Department2.University0.edu/GraduateCourse3,GraduateCourse3
8596,http://www.Department2.University0.edu/GraduateCourse15,GraduateCourse15
8633,http://www.Department2.University0.edu/GraduateCourse27,GraduateCourse27
8678,http://www.Department2.University0.edu/GraduateCourse39,GraduateCourse39
9615,http://www.Department3.University0.edu/GraduateCourse4,GraduateCourse4
9641,http://www.Department3.University0.edu/GraduateCourse16,GraduateCourse16
