3967,http://www.Department10.University0.edu/AssistantProfessor9/Publication7,Publication7
1116,http://www.Department0.University0.edu/FullProfessor1/Publication5,Publication5
1128,http://www.Department0.University0.edu/FullProfessor1/Publication17,Publication17
1140,http://www.Department0.University0.edu/FullProfessor2/Publication9,Publication9
1152,http://www.Department0.University0.edu/FullProfessor3/Publication3,Publication3
1164,http://www.Department0.University0.edu/FullProfessor3/Publication15,Publication15
1176,http://www.Department0.University0.edu/FullProfessor4/Publication11,Publication11
1188,http://www.Department0.University0.edu/FullProfessor5/Publication3,Publication3
1200,http://www.Department0.University0.edu/FullProfessor5/Publication15,Publication15
1212,http://www.Department0.University0.edu/FullProfessor6/Publication10,Publication10
1224,http://www.Department0.University0.edu/FullProfessor7/Publication6,Publication6
1236,http://www.Department0.University0.edu/FullProfessor7/Publication18,Publication18
1248,http://www.Department0.University0.edu/FullProfessor8/Publication11,Publication11
1260,http://www.Department0.University0.edu/FullProfessor9/Publication5,Publication5
1272,http://www.Department0.University0.edu/FullProfessor9/Publication17,Publication17
1284,http://www.Department0.University0.edu/AssociateProfessor0/Publication10,Publication10
1296,http://www.Department0.University0.edu/AssociateProfessor2/Publication0,Publication0
1308,http://www.Department0.University0.edu/AssociateProfessor2/Publication12,Publication12
1320,http://www.Department0.University0.edu/AssociateProfessor3/Publication7,Publication7
1332,http://www.Department0.University0.edu/AssociateProfessor4/Publication4,Publication4
1344,http://www.Department0.University0.edu/AssociateProfessor5/Publication4,Publication4
1356,http://www.Department0.University0.edu/AssociateProfessor6/Publication6,Publication6
1368,http://www.Department0.University0.edu/AssociateProfessor7/Publication4,Publication4
1380,http://www.Department0.University0.edu/AssociateProfessor8/Publication1,Publication1
1392,http://www.Department0.University0.edu/AssociateProfessor8/Publication13,Publication13
1404,http://www.Department0.University0.edu/AssociateProfessor9/Publication10,Publication10
1416,http://www.Department0.University0.edu/AssociateProfessor10/Publication6,Publication6
1428,http://www.Department0.University0.edu/AssociateProfessor11/Publication3,Publication3
1440,http://www.Department0.University0.edu/AssociateProfessor12/Publication3,Publication3
1452,http://www.Department0.University0.edu/AssociateProfessor12/Publication15,Publication15
1464,http://www.Department0.University0.edu/AssociateProfessor13/Publication11,Publication11
1476,http://www.Department0.University0.edu/AssistantProfessor1/Publication5,Publication5
1488,http://www.Department0.University0.edu/AssistantProfessor2/Publication7,Publication7
1500,http://www.Department0.University0.edu/AssistantProfessor4/Publication4,Publication4
1512,http://www.Department0.University0.edu/AssistantProfessor6/Publication1,Publication1
1524,http://www.Department0.University0.edu/AssistantProfessor7/Publication4,Publication4
1536,http://www.Department0.University0.edu/AssistantProfessor9/Publication0,Publication0
1548,http://www.Department0.University0.edu/Lecturer1/Publication2,Publication2
2377,http://www.Department1.University0.edu/FullProfessor0/Publication5,Publication5
2389,http://www.Department1.University0.edu/FullProfessor0/Publication17,Publication17
2401,http://www.Department1.University0.edu/FullProfessor1/Publication10,Publication10
2413,http://www.Department1.University0.edu/FullProfessor2/Publication4,Publication4
2425,http://www.Department1.University0.edu/FullProfessor3/Publication1,Publication1
2437,http://www.Department1.University0.edu/FullProfessor3/Publication13,Publication13
2449,http://www.Department1.University0.edu/FullProfessor4/Publication6,Publication6
2461,http://www.Department1.University0.edu/FullProfessor5/Publication2,Publication2
2473,http://www.Department1.University0.edu/FullProfessor5/Publication14,Publication14
2485,http://www.Department1.University0.edu/FullProfessor6/Publication7,Publication7
2497,http://www.Department1.University0.edu/FullProfessor7/Publication2,Publication2
2509,http://www.Department1.University0.edu/FullProfessor7/Publication14,Publication14
2521,http://www.Department1.University0.edu/FullProfessor8/Publication9,Publication9
2533,http://www.Department1.University0.edu/FullProfessor9/Publication3,Publication3
2545,http://www.Department1.University0.edu/FullProfessor9/Publication15,Publication15
2557,http://www.Department1.University0.edu/AssociateProfessor0/Publication7,Publication7
2569,http://www.Department1.University0.edu/AssociateProfessor1/Publication4,Publication4
2581,http://www.Department1.University0.edu/AssociateProfessor2/Publication0,Publication0
2593,http://www.Department1.University0.edu/AssociateProfessor3/Publication1,Publication1
2605,http://www.Department1.University0.edu/AssociateProfessor4/Publication3,Publication3
2617,http://www.Department1.University0.edu/AssociateProfessor5/Publication3,Publication3
2629,http://www.Department1.University0.edu/AssociateProfessor6/Publication4,Publication4
2641,http://www.Department1.University0.edu/AssociateProfessor7/Publication5,Publication5
2653,http://www.Department1.University0.edu/AssociateProfessor8/Publication1,Publication1
2665,http://www.Department1.University0.edu/AssociateProfessor8/Publication13,Publication13
2677,http://www.Department1.University0.edu/AssociateProfessor9/Publication7,Publication7
2689,http://www.Department1.University0.edu/AssistantProfessor0/Publication9,Publication9
2701,http://www.Department1.University0.edu/AssistantProfessor2/Publication6,Publication6
2713,http://www.Department1.University0.edu/AssistantProfessor4/Publication3,Publication3
2725,http://www.Department1.University0.edu/AssistantProfessor6/Publication2,Publication2
2737,http://www.Department1.University0.edu/AssistantProfessor7/Publication6,Publication6
2749,http://www.Department1.University0.edu/Lecturer4/Publication3,Publication3
3607,http://www.Department10.University0.edu/FullProfessor0/Publication6,Publication6
3619,http://www.Department10.University0.edu/FullProfessor1/Publication3,Publication3
3631,http://www.Department10.University0.edu/FullProfessor1/Publication15,Publication15
3643,http://www.Department10.University0.edu/FullProfessor2/Publication9,Publication9
3655,http://www.Department10.University0.edu/FullProfessor3/Publication1,Publication1
3667,http://www.Department10.University0.edu/FullProfessor3/Publication13,Publication13
3679,http://www.Department10.University0.edu/FullProfessor4/Publication7,Publication7
3691,http://www.Department10.University0.edu/FullProfessor4/Publication19,Publication19
3703,http://www.Department10.University0.edu/FullProfessor5/Publication11,Publication11
3715,http://www.Department10.University0.edu/FullProfessor6/Publication6,Publication6
3727,http://www.Department10.University0.edu/AssociateProfessor0/Publication1,Publication1
3739,http://www.Department10.University0.edu/AssociateProfessor0/Publication13,Publication13
3751,http://www.Department10.University0.edu/AssociateProfessor1/Publication9,Publication9
3763,http://www.Department10.University0.edu/AssociateProfessor2/Publication4,Publication4
3775,http://www.Department10.University0.edu/AssociateProfessor3/Publication0,Publication0
3787,http://www.Department10.University0.edu/AssociateProfessor3/Publication12,Publication12
3799,http://www.Department10.University0.edu/AssociateProfessor4/Publication8,Publication8
3811,http://www.Department10.University0.edu/AssociateProfessor5/Publication5,Publication5
3823,http://www.Department10.University0.edu/AssociateProfessor6/Publication6,Publication6
3835,http://www.Department10.University0.edu/AssociateProfessor7/Publication8,Publication8
3847,http://www.Department10.University0.edu/AssociateProfessor8/Publication3,Publication3
3859,http://www.Department10.University0.edu/AssociateProfessor9/Publication0,Publication0
3871,http://www.Department10.University0.edu/AssociateProfessor10/Publication2,Publication2
3883,http://www.Department10.University0.edu/AssociateProfessor10/Publication14,Publication14
3895,http://www.Department10.University0.edu/AssistantProfessor1/Publication0,Publication0
3907,http://www.Department10.University0.edu/AssistantProfessor2/Publication5,Publication5
3919,http://www.Department10.University0.edu/AssistantProfessor4/Publication0,Publication0
3931,http://www.Department10.University0.edu/AssistantProfessor5/Publication5,Publication5
3943,http://www.Department10.University0.edu/AssistantProfessor7/Publication0,Publication0
3955,http://www.Department10.University0.edu/AssistantProfessor8/Publication3,Publication3
3958,http://www.Department10.University0.edu/AssistantProfessor8/Publication6,Publication6
1107,http://www.Department0.University0.edu/FullProfessor0/Publication12,Publication12
1119,http://www.Department0.University0.edu/FullProfessor1/Publication8,Publication8
1131,http://www.Department0.University0.edu/FullProfessor2/Publication0,Publication0
1143,http://www.Department0.University0.edu/FullProfessor2/Publication12,Publication12
1155,http://www.Department0.University0.edu/FullProfessor3/Publication6,Publication6
1167,http://www.Department0.University0.edu/FullProfessor4/Publication2,Publication2
1179,http://www.Department0.University0.edu/FullProfessor4/Publication14,Publication14
1191,http://www.Department0.University0.edu/FullProfessor5/Publication6,Publication6
1203,http://www.Department0.University0.edu/FullProfessor6/Publication1,Publication1
1215,http://www.Department0.University0.edu/FullProfessor6/Publication13,Publication13
1227,http://www.Department0.University0.edu/FullProfessor7/Publication9,Publication9
1239,http://www.Department0.University0.edu/FullProfessor8/Publication2,Publication2
1251,http://www.Department0.University0.edu/FullProfessor8/Publication14,Publication14
1263,http://www.Department0.University0.edu/FullProfessor9/Publication8,Publication8
1275,http://www.Department0.University0.edu/AssociateProfessor0/Publication1,Publication1
1287,http://www.Department0.University0.edu/AssociateProfessor1/Publication2,Publication2
1299,http://www.Department0.University0.edu/AssociateProfessor2/Publication3,Publication3
1311,http://www.Department0.University0.edu/AssociateProfessor2/Publication15,Publication15
1323,http://www.Department0.University0.edu/AssociateProfessor3/Publication10,Publication10
1335,http://www.Department0.University0.edu/AssociateProfessor4/Publication7,Publication7
1347,http://www.Department0.University0.edu/AssociateProfessor5/Publication7,Publication7
1359,http://www.Department0.University0.edu/AssociateProfessor6/Publication9,Publication9
1371,http://www.Department0.University0.edu/AssociateProfessor7/Publication7,Publication7
1383,http://www.Department0.University0.edu/AssociateProfessor8/Publication4,Publication4
1395,http://www.Department0.University0.edu/AssociateProfessor9/Publication1,Publication1
1407,http://www.Department0.University0.edu/AssociateProfessor9/Publication13,Publication13
1419,http://www.Department0.University0.edu/AssociateProfessor10/Publication9,Publication9
1431,http://www.Department0.University0.edu/AssociateProfessor11/Publication6,Publication6
1443,http://www.Department0.University0.edu/AssociateProfessor12/Publication6,Publication6
1455,http://www.Department0.University0.edu/AssociateProfessor13/Publication2,Publication2
1467,http://www.Department0.University0.edu/AssistantProfessor0/Publication2,Publication2
1479,http://www.Department0.University0.edu/AssistantProfessor1/Publication8,Publication8
1491,http://www.Department0.University0.edu/AssistantProfessor3/Publication1,Publication1
1503,http://www.Department0.University0.edu/AssistantProfessor4/Publication7,Publication7
1515,http://www.Department0.University0.edu/AssistantProfessor6/Publication4,Publication4
1527,http://www.Department0.University0.edu/AssistantProfessor7/Publication7,Publication7
1539,http://www.Department0.University0.edu/AssistantProfessor9/Publication3,Publication3
1551,http://www.Department0.University0.edu/Lecturer6/Publication1,Publication1
2380,http://www.Department1.University0.edu/FullProfessor0/Publication8,Publication8
2392,http://www.Department1.University0.edu/FullProfessor1/Publication1,Publication1
2404,http://www.Department1.University0.edu/FullProfessor1/Publication13,Publication13
2416,http://www.Department1.University0.edu/FullProfessor2/Publication7,Publication7
2428,http://www.Department1.University0.edu/FullProfessor3/Publication4,Publication4
2440,http://www.Department1.University0.edu/FullProfessor3/Publication16,Publication16
2452,http://www.Department1.University0.edu/FullProfessor4/Publication9,Publication9
2464,http://www.Department1.University0.edu/FullProfessor5/Publication5,Publication5
2476,http://www.Department1.University0.edu/FullProfessor5/Publication17,Publication17
2488,http://www.Department1.University0.edu/FullProfessor6/Publication10,Publication10
2500,http://www.Department1.University0.edu/FullProfessor7/Publication5,Publication5
2512,http://www.Department1.University0.edu/FullProfessor8/Publication0,Publication0
2524,http://www.Department1.University0.edu/FullProfessor8/Publication12,Publication12
2536,http://www.Department1.University0.edu/FullProfessor9/Publication6,Publication6
2548,http://www.Department1.University0.edu/FullProfessor9/Publication18,Publication18
2560,http://www.Department1.University0.edu/AssociateProfessor0/Publication10,Publication10
2572,http://www.Department1.University0.edu/AssociateProfessor1/Publication7,Publication7
2584,http://www.Department1.University0.edu/AssociateProfessor2/Publication3,Publication3
2596,http://www.Department1.University0.edu/AssociateProfessor3/Publication4,Publication4
2608,http://www.Department1.University0.edu/AssociateProfessor4/Publication6,Publication6
2620,http://www.Department1.University0.edu/AssociateProfessor5/Publication6,Publication6
2632,http://www.Department1.University0.edu/AssociateProfessor6/Publication7,Publication7
2644,http://www.Department1.University0.edu/AssociateProfessor7/Publication8,Publication8
2656,http://www.Department1.University0.edu/AssociateProfessor8/Publication4,Publication4
2668,http://www.Department1.University0.edu/AssociateProfessor8/Publication16,Publication16
2680,http://www.Department1.University0.edu/AssistantProfessor0/Publication0,Publication0
2692,http://www.Department1.University0.edu/AssistantProfessor1/Publication2,Publication2
2704,http://www.Department1.University0.edu/AssistantProfessor2/Publication9,Publication9
2716,http://www.Department1.University0.edu/AssistantProfessor5/Publication1,Publication1
2728,http://www.Department1.University0.edu/AssistantProfessor6/Publication5,Publication5
2740,http://www.Department1.University0.edu/Lecturer1/Publication0,Publication0
2752,http://www.Department1.University0.edu/Lecturer5/Publication2,Publication2
3610,http://www.Department10.University0.edu/FullProfessor0/Publication9,Publication9
3622,http://www.Department10.University0.edu/FullProfessor1/Publication6,Publication6
3634,http://www.Department10.University0.edu/FullProfessor2/Publication0,Publication0
3646,http://www.Department10.University0.edu/FullProfessor2/Publication12,Publication12
3658,http://www.Department10.University0.edu/FullProfessor3/Publication4,Publication4
3670,http://www.Department10.University0.edu/FullProfessor3/Publication16,Publication16
3682,http://www.Department10.University0.edu/FullProfessor4/Publication10,Publication10
3694,http://www.Department10.University0.edu/FullProfessor5/Publication2,Publication2
3706,http://www.Department10.University0.edu/FullProfessor5/Publication14,Publication14
3718,http://www.Department10.University0.edu/FullProfessor6/Publication9,Publication9
3730,http://www.Department10.University0.edu/AssociateProfessor0/Publication4,Publication4
3742,http://www.Department10.University0.edu/AssociateProfessor1/Publication0,Publication0
3754,http://www.Department10.University0.edu/AssociateProfessor1/Publication12,Publication12
3766,http://www.Department10.University0.edu/AssociateProfessor2/Publication7,Publication7
3778,http://www.Department10.University0.edu/AssociateProfessor3/Publication3,Publication3
3790,http://www.Department10.University0.edu/AssociateProfessor3/Publication15,Publication15
3802,http://www.Department10.University0.edu/AssociateProfessor4/Publication11,Publication11
3814,http://www.Department10.University0.edu/AssociateProfessor5/Publication8,Publication8
3826,http://www.Department10.University0.edu/AssociateProfessor6/Publication9,Publication9
3838,http://www.Department10.University0.edu/AssociateProfessor7/Publication11,Publication11
3850,http://www.Department10.University0.edu/AssociateProfessor8/Publication6,Publication6
3862,http://www.Department10.University0.edu/AssociateProfessor9/Publication3,Publication3
3874,http://www.Department10.University0.edu/AssociateProfessor10/Publication5,Publication5
3886,http://www.Department10.University0.edu/AssistantProfessor0/Publication0,Publication0
3898,http://www.Department10.University0.edu/AssistantProfessor1/Publication3,Publication3
3910,http://www.Department10.University0.edu/AssistantProfessor2/Publication8,Publication8
3922,http://www.Department10.University0.edu/AssistantProfessor4/Publication3,Publication3
3934,http://www.Department10.University0.edu/AssistantProfessor5/Publication8,Publication8
3946,http://www.Department10.University0.edu/AssistantProfessor7/Publication3,Publication3
3963,http://www.Department10.University0.edu/AssistantProfessor9/Publication3,Publication3
1112,http://www.Department0.University0.edu/FullProfessor1/Publication1,Publication1
1124,http://www.Department0.University0.edu/FullProfessor1/Publication13,Publication13
1136,http://www.Department0.University0.edu/FullProfessor2/Publication5,Publication5
1148,http://www.Department0.University0.edu/FullProfessor2/Publication17,Publication17
1160,http://www.Department0.University0.edu/FullProfessor3/Publication11,Publication11
1172,http://www.Department0.University0.edu/FullProfessor4/Publication7,Publication7
1184,http://www.Department0.University0.edu/FullProfessor4/Publication19,Publication19
1196,http://www.Department0.University0.edu/FullProfessor5/Publication11,Publication11
1208,http://www.Department0.University0.edu/FullProfessor6/Publication6,Publication6
1220,http://www.Department0.University0.edu/FullProfessor7/Publication2,Publication2
1232,http://www.Department0.University0.edu/FullProfessor7/Publication14,Publication14
1244,http://www.Department0.University0.edu/FullProfessor8/Publication7,Publication7
1256,http://www.Department0.University0.edu/FullProfessor9/Publication1,Publication1
1268,http://www.Department0.University0.edu/FullProfessor9/Publication13,Publication13
1280,http://www.Department0.University0.edu/AssociateProfessor0/Publication6,Publication6
1292,http://www.Department0.University0.edu/AssociateProfessor1/Publication7,Publication7
1304,http://www.Department0.University0.edu/AssociateProfessor2/Publication8,Publication8
1316,http://www.Department0.University0.edu/AssociateProfessor3/Publication3,Publication3
1328,http://www.Department0.University0.edu/AssociateProfessor4/Publication0,Publication0
1340,http://www.Department0.University0.edu/AssociateProfessor5/Publication0,Publication0
1352,http://www.Department0.University0.edu/AssociateProfessor6/Publication2,Publication2
1364,http://www.Department0.University0.edu/AssociateProfessor7/Publication0,Publication0
1376,http://www.Department0.University0.edu/AssociateProfessor7/Publication12,Publication12
1388,http://www.Department0.University0.edu/AssociateProfessor8/Publication9,Publication9
1400,http://www.Department0.University0.edu/AssociateProfessor9/Publication6,Publication6
1412,http://www.Department0.University0.edu/AssociateProfessor10/Publication2,Publication2
1424,http://www.Department0.University0.edu/AssociateProfessor10/Publication14,Publication14
1436,http://www.Department0.University0.edu/AssociateProfessor11/Publication11,Publication11
1448,http://www.Department0.University0.edu/AssociateProfessor12/Publication11,Publication11
1460,http://www.Department0.University0.edu/AssociateProfessor13/Publication7,Publication7
1472,http://www.Department0.University0.edu/AssistantProfessor1/Publication1,Publication1
1484,http://www.Department0.University0.edu/AssistantProfessor2/Publication3,Publication3
1496,http://www.Department0.University0.edu/AssistantProfessor4/Publication0,Publication0
1508,http://www.Department0.University0.edu/AssistantProfessor5/Publication2,Publication2
1520,http://www.Department0.University0.edu/AssistantProfessor7/Publication0,Publication0
1532,http://www.Department0.University0.edu/AssistantProfessor8/Publication4,Publication4
1544,http://www.Department0.University0.edu/Lecturer0/Publication2,Publication2
2373,http://www.Department1.University0.edu/FullProfessor0/Publication1,Publication1
2385,http://www.Department1.University0.edu/FullProfessor0/Publication13,Publication13
2397,http://www.Department1.University0.edu/FullProfessor1/Publication6,Publication6
2409,http://www.Department1.University0.edu/FullProfessor2/Publication0,Publication0
2421,http://www.Department1.University0.edu/FullProfessor2/Publication12,Publication12
2433,http://www.Department1.University0.edu/FullProfessor3/Publication9,Publication9
2445,http://www.Department1.University0.edu/FullProfessor4/Publication2,Publication2
2457,http://www.Department1.University0.edu/FullProfessor4/Publication14,Publication14
2469,http://www.Department1.University0.edu/FullProfessor5/Publication10,Publication10
2481,http://www.Department1.University0.edu/FullProfessor6/Publication3,Publication3
2493,http://www.Department1.University0.edu/FullProfessor6/Publication15,Publication15
2505,http://www.Department1.University0.edu/FullProfessor7/Publication10,Publication10
2517,http://www.Department1.University0.edu/FullProfessor8/Publication5,Publication5
2529,http://www.Department1.University0.edu/FullProfessor8/Publication17,Publication17
2541,http://www.Department1.University0.edu/FullProfessor9/Publication11,Publication11
2553,http://www.Department1.University0.edu/AssociateProfessor0/Publication3,Publication3
2565,http://www.Department1.University0.edu/AssociateProfessor1/Publication0,Publication0
2577,http://www.Department1.University0.edu/AssociateProfessor1/Publication12,Publication12
2589,http://www.Department1.University0.edu/AssociateProfessor2/Publication8,Publication8
2601,http://www.Department1.University0.edu/AssociateProfessor3/Publication9,Publication9
2613,http://www.Department1.University0.edu/AssociateProfessor4/Publication11,Publication11
2625,http://www.Department1.University0.edu/AssociateProfessor6/Publication0,Publication0
2637,http://www.Department1.University0.edu/AssociateProfessor7/Publication1,Publication1
2649,http://www.Department1.University0.edu/AssociateProfessor7/Publication13,Publication13
2661,http://www.Department1.University0.edu/AssociateProfessor8/Publication9,Publication9
2673,http://www.Department1.University0.edu/AssociateProfessor9/Publication3,Publication3
2685,http://www.Department1.University0.edu/AssistantProfessor0/Publication5,Publication5
2697,http://www.Department1.University0.edu/AssistantProfessor2/Publication2,Publication2
2709,http://www.Department1.University0.edu/AssistantProfessor3/Publication4,Publication4
2721,http://www.Department1.University0.edu/AssistantProfessor5/Publication6,Publication6
2733,http://www.Department1.University0.edu/AssistantProfessor7/Publication2,Publication2
2745,http://www.Department1.University0.edu/Lecturer3/Publication2,Publication2
3603,http://www.Department10.University0.edu/FullProfessor0/Publication2,Publication2
3615,http://www.Department10.University0.edu/FullProfessor0/Publication14,Publication14
3627,http://www.Department10.University0.edu/FullProfessor1/Publication11,Publication11
3639,http://www.Department10.University0.edu/FullProfessor2/Publication5,Publication5
3651,http://www.Department10.University0.edu/FullProfessor2/Publication17,Publication17
3663,http://www.Department10.University0.edu/FullProfessor3/Publication9,Publication9
3675,http://www.Department10.University0.edu/FullProfessor4/Publication3,Publication3
3687,http://www.Department10.University0.edu/FullProfessor4/Publication15,Publication15
3699,http://www.Department10.University0.edu/FullProfessor5/Publication7,Publication7
3711,http://www.Department10.University0.edu/FullProfessor6/Publication2,Publication2
3723,http://www.Department10.University0.edu/FullProfessor6/Publication14,Publication14
3735,http://www.Department10.University0.edu/AssociateProfessor0/Publication9,Publication9
3747,http://www.Department10.University0.edu/AssociateProfessor1/Publication5,Publication5
3759,http://www.Department10.University0.edu/AssociateProfessor2/Publication0,Publication0
3771,http://www.Department10.University0.edu/AssociateProfessor2/Publication12,Publication12
3783,http://www.Department10.University0.edu/AssociateProfessor3/Publication8,Publication8
3795,http://www.Department10.University0.edu/AssociateProfessor4/Publication4,Publication4
3807,http://www.Department10.University0.edu/AssociateProfessor5/Publication1,Publication1
3819,http://www.Department10.University0.edu/AssociateProfessor6/Publication2,Publication2
3831,http://www.Department10.University0.edu/AssociateProfessor7/Publication4,Publication4
3843,http://www.Department10.University0.edu/AssociateProfessor7/Publication16,Publication16
3855,http://www.Department10.University0.edu/AssociateProfessor8/Publication11,Publication11
3867,http://www.Department10.University0.edu/AssociateProfessor9/Publication8,Publication8
3879,http://www.Department10.University0.edu/AssociateProfessor10/Publication10,Publication10
3891,http://www.Department10.University0.edu/AssistantProfessor0/Publication5,Publication5
3903,http://www.Department10.University0.edu/AssistantProfessor2/Publication1,Publication1
3915,http://www.Department10.University0.edu/AssistantProfessor3/Publication3,Publication3
3927,http://www.Department10.University0.edu/AssistantProfessor5/Publication1,Publication1
3939,http://www.Department10.University0.edu/AssistantProfessor6/Publication4,Publication4
