12939,12942
51,52
73,75
97,99
130,131
152,155
182,183
212,213
235,237
262,264
1558,1560
1581,1583
1611,1613
1636,1638
1665,1666
1686,1689
1715,1717
1738,1741
2763,2764
2788,2790
2816,2817
2839,2840
2856,2858
2878,2880
2899,2901
2923,2925
2950,2951
4010,4012
4032,4034
4054,4055
4075,4079
4097,4100
4120,4121
4137,4140
4162,4164
4185,4186
4201,4204
5264,5266
5289,5290
5312,5313
5333,5334
5356,5357
5372,5374
5393,5395
5412,5414
5431,5433
6375,6378
6394,6397
6412,6415
6432,6435
6456,6457
6477,6478
6496,6497
6514,6516
6533,6536
7624,7626
7642,7645
7660,7662
7677,7680
7693,7696
7714,7716
7737,7738
7753,7755
8550,8551
8567,8568
8584,8585
8600,8602
8619,8621
8639,8641
8656,8660
8680,8681
9601,9602
9617,9618
9633,9634
9647,9650
9665,9667
9686,9688
9703,9705
9723,9724
9736,9739
9758,9759
10704,10707
10719,10723
10737,10739
10758,10760
10776,10779
10794,10796
10812,10813
10826,10829
11766,11768
11784,11786
11800,11803
11817,11820
11834,11836
11850,11852
11864,11868
11885,11886
11898,11901
12904,12907
12922,12925
12927,12930
30,31
51,55
81,82
103,106
137,138
160,162
188,190
219,220
243,244
267,268
1565,1566
1588,1590
1621,1622
1641,1644
1669,1671
1691,1694
1720,1722
1745,1747
2769,2771
2794,2796
2816,2820
2839,2843
2860,2863
2883,2885
2904,2906
2927,2930
2956,2957
4016,4018
4037,4038
4060,4061
4080,4083
4105,4107
4120,4124
4145,4147
4170,4171
4191,4192
4206,4209
5268,5271
5294,5295
5317,5318
5338,5340
5356,5360
5377,5379
5397,5399
5417,5419
5437,5438
6380,6383
6398,6401
6417,6420
6437,6439
6461,6463
6477,6481
6500,6502
6519,6521
6539,6541
7631,7632
7647,7649
7667,7668
7682,7684
7699,7701
7721,7722
7741,7742
7757,7759
8550,8554
8570,8572
8588,8589
8604,8606
8625,8627
8642,8645
8666,8667
8683,8685
9604,9606
9621,9622
9637,9638
9653,9655
9671,9673
9691,9692
9709,9710
9727,9728
9742,9744
9763,9764
10708,10711
10724,10727
10742,10744
10763,10764
10781,10784
10797,10800
10816,10817
10833,10834
11772,11773
11789,11791
11804,11807
11822,11824
11839,11840
11855,11857
11869,11872
11889,11890
11903,11905
12908,12911
12931,12932
30,32
58,59
81,83
110,111
137,139
166,167
188,191
219,221
243,245
267,269
1565,1567
1588,1591
1621,1623
1646,1647
1675,1676
1697,1698
1725,1726
1745,1748
2769,2772
2794,2797
2823,2824
2845,2846
2860,2864
2883,2886
2904,2907
2933,2934
2956,2958
4016,4019
4037,4039
4060,4062
4080,4084
4105,4108
4125,4126
4149,4150
4170,4172
4191,4193
4206,4210
5268,5272
5294,5296
5317,5319
5338,5341
5361,5362
5377,5380
5397,5400
5417,5420
5437,5439
6384,6385
6398,6402
6422,6423
6437,6440
6461,6464
6483,6484
6500,6503
6519,6522
6539,6542
7631,7633
7647,7650
7667,7669
7685,7686
7699,7702
7721,7723
7741,7743
7757,7760
8556,8557
8570,8573
8588,8590
8608,8609
8625,8628
8646,8647
8666,8668
8683,8686
9604,9607
9621,9623
9637,9639
9653,9656
9671,9674
9691,9693
9709,9711
9727,9729
9742,9745
9763,9765
10712,10713
10728,10729
10742,10745
10763,10765
10785,10786
10797,10801
10816,10818
10833,10835
11772,11774
11792,11793
11808,11809
11822,11825
11839,11841
11855,11858
11869,11873
11889,11891
11906,11907
12913,12914
12934,12936
37,39
65,66
89,90
116,118
144,146
166,170
199,200
227,228
249,251
273,275
1571,1574
1601,1602
1628,1629
1652,1653
1675,1679
1702,1704
1731,1732
1751,1754
2775,2778
2803,2804
2830,2831
2850,2851
2866,2869
2894,2895
2910,2913
2938,2940
4002,4004
4020,4023
4043,4044
4070,4071
4086,4089
4111,4114
4130,4132
4154,4156
4176,4178
4197,4198
5253,5256
5275,5278
5300,5301
5321,5324
5348,5349
5361,5365
5383,5385
5406,5407
5421,5424
6370,6372
6389,6390
6403,6406
6425,6427
6446,6447
6466,6469
6487,6489
6506,6509
6526,6528
6543,6546
7638,7639
7655,7656
7671,7673
7685,7689
7706,7708
7726,7728
7745,7747
7762,7764
8559,8561
8576,8578
8593,8594
8611,8613
8630,8633
8650,8652
8670,8673
8687,8690
9608,9611
9625,9627
9643,9644
9657,9660
9675,9678
9694,9697
9713,9715
9731,9733
9746,9749
10695,10698
10716,10717
10728,10732
10749,10751
10769,10771
10785,10789
10803,10806
10821,10823
10837,10839
11776,11779
11796,11797
11812,11813
11826,11829
11843,11845
11859,11862
11877,11878
11893,11895
11910,11911
12917,12918
12934,12937
37,40
65,67
89,91
122,123
144,147
174,175
199,201
227,229
249,252
273,276
1576,1577
1601,1603
1628,1630
1652,1654
1682,1683
1702,1705
1731,1733
1751,1755
2782,2783
2803,2805
2830,2832
2850,2852
2866,2870
2894,2896
2917,2918
2938,2941
4002,4005
4026,4027
4043,4045
4070,4072
4092,4093
4115,4116
4130,4133
4157,4158
4176,4179
4197,4199
5258,5259
5275,5279
5300,5302
5321,5325
5348,5350
5368,5369
5388,5389
5406,5408
5426,5427
6370,6373
6389,6391
6408,6409
6425,6428
6446,6448
6466,6470
6487,6490
6510,6511
6529,6530
6548,6549
7638,7640
7655,7657
7671,7674
7690,7691
7706,7709
7726,7729
7745,7748
7766,7767
8559,8562
8576,8579
8593,8595
8611,8614
8635,8636
8650,8653
8670,8674
8692,8693
9612,9613
9625,9628
9643,9645
9661,9662
9681,9682
9698,9699
9713,9716
9731,9734
9752,9753
10700,10701
10716,10718
10733,10734
10754,10755
10773,10774
10790,10791
10807,10808
10821,10824
10837,10840
11780,11781
11796,11798
11812,11814
11830,11831
11843,11846
11859,11863
11877,11879
11893,11896
11910,11912
12917,12919
12934,12938
44,45
65,68
89,92
122,124
144,148
174,176
205,206
227,230
256,257
279,280
1576,1578
1606,1607
1628,1631
1658,1659
1682,1684
1709,1710
1731,1734
2756,2757
2782,2784
2803,2806
2830,2833
2850,2853
2873,2874
2894,2897
2917,2919
2944,2945
4006,4007
4026,4028
4047,4048
4075,4076
4092,4094
4115,4117
4130,4134
4157,4159
4176,4180
4197,4200
5258,5260
5282,5283
5300,5303
5328,5329
5351,5352
5368,5370
5388,5390
5406,5409
5426,5428
6370,6374
6389,6392
6408,6410
6425,6429
6451,6452
6472,6473
6492,6493
6510,6512
6529,6531
6548,6550
7638,7641
7655,7658
7671,7675
7690,7692
7710,7711
7732,7733
7750,7751
7766,7768
8563,8564
8580,8581
8593,8596
8615,8616
8635,8637
8656,8657
8675,8676
8692,8694
9612,9614
9629,9630
9643,9646
9661,9663
9681,9683
9698,9700
9713,9717
9731,9735
9752,9754
10700,10702
10719,10720
10733,10735
10754,10756
10773,10775
10790,10792
10807,10809
10821,10825
10841,10842
11780,11782
11796,11799
11812,11815
11830,11832
11847,11848
11864,11865
11880,11881
11893,11897
11910,11913
12917,12920
12943,12944
51,53
73,76
103,104
130,132
152,156
182,184
212,214
235,238
262,265
1558,1561
1581,1584
1616,1617
1641,1642
1665,1667
1691,1692
1715,1718
1738,1742
2763,2765
2788,2791
2816,2818
2839,2841
2860,2861
2878,2881
2899,2902
2927,2928
2950,2952
4010,4013
4032,4035
4054,4056
4080,4081
4097,4101
4120,4122
4137,4141
4162,4165
4185,4187
4206,4207
5268,5269
5289,5291
5312,5314
5333,5335
5356,5358
5372,5375
5393,5396
5412,5415
5431,5434
6380,6381
6398,6399
6417,6418
6432,6436
6456,6458
6477,6479
6496,6498
6514,6517
6533,6537
7627,7628
7642,7646
7663,7664
7677,7681
7693,7697
7714,7717
7737,7739
7753,7756
8550,8552
8567,8569
8584,8586
8600,8603
8619,8622
8642,8643
8662,8663
8680,8682
9601,9603
9617,9619
9633,9635
9647,9651
9665,9668
9686,9689
9703,9706
9723,9725
9736,9740
9758,9760
10708,10709
10724,10725
10737,10740
10758,10761
10781,10782
10797,10798
10812,10814
10830,10831
11766,11769
11784,11787
11804,11805
11817,11821
11834,11837
11850,11853
11869,11870
11885,11887
11898,11902
12908,12909
12927,12928
12931,12933
30,33
58,60
81,84
110,112
137,140
166,168
193,194
219,222
243,246
267,270
1571,1572
1595,1596
1621,1624
1646,1648
1675,1677
1697,1699
1725,1727
1751,1752
2775,2776
2799,2800
2823,2825
2845,2847
2866,2867
2888,2889
2910,2911
2933,2935
2956,2959
4020,4021
4037,4040
4065,4066
4086,4087
4111,4112
4125,4127
4149,4151
4170,4173
4191,4194
5253,5254
5275,5276
5294,5297
5321,5322
5343,5344
5361,5363
5377,5381
5403,5404
5421,5422
5437,5440
6384,6386
6403,6404
6422,6424
6442,6443
6466,6467
6483,6485
6506,6507
6519,6523
6543,6544
7634,7635
7651,7652
7667,7670
7685,7687
7699,7703
7721,7724
7741,7744
7757,7761
8556,8558
8570,8574
8588,8591
8608,8610
8630,8631
8646,8648
8670,8671
8687,8688
9608,9609
9621,9624
9637,9640
9657,9658
9675,9676
9694,9695
9709,9712
9727,9730
9746,9747
10695,10696
10712,10714
10728,10730
10742,10746
10763,10766
10785,10787
10803,10804
10816,10819
10833,10836
11776,11777
11792,11794
11808,11810
11826,11827
11839,11842
11859,11860
11874,11875
11889,11892
11906,11908
12913,12915
12934,12935
37,38
58,61
81,85
116,117
144,145
166,169
193,195
219,223
249,250
273,274
1571,1573
1595,1597
1621,1625
1646,1649
1675,1678
1702,1703
1725,1728
1751,1753
2775,2777
2799,2801
2823,2826
2845,2848
2866,2868
2888,2890
2910,2912
2938,2939
4002,4003
4020,4022
4037,4041
4065,4067
4086,4088
4111,4113
4130,4131
4154,4155
4176,4177
4191,4195
5253,5255
5275,5277
5294,5298
5321,5323
5343,5345
5361,5364
5383,5384
5403,5405
5421,5423
6370,6371
6384,6387
6403,6405
6425,6426
6442,6444
6466,6468
6487,6488
6506,6508
6526,6527
6543,6545
7634,7636
7651,7653
7671,7672
7685,7688
7706,7707
7726,7727
7745,7746
7762,7763
8559,8560
8576,8577
8588,8592
8611,8612
8630,8632
8650,8651
8670,8672
8687,8689
9608,9610
9625,9626
9637,9641
9657,9659
9675,9677
9694,9696
9713,9714
9731,9732
9746,9748
10695,10697
10712,10715
10728,10731
10749,10750
10769,10770
10785,10788
10803,10805
10821,10822
10837,10838
11776,11778
11792,11795
11808,11811
11826,11828
11843,11844
11859,11861
11874,11876
11893,11894
11906,11909
12913,12916
12939,12941
44,47
73,74
97,98
122,126
152,154
174,178
205,208
235,236
262,263
1558,1559
1581,1582
1611,1612
1636,1637
1658,1661
1686,1688
1715,1716
1738,1740
2756,2759
2788,2789
2810,2812
2835,2837
2856,2857
2878,2879
2899,2900
2923,2924
2944,2947
4010,4011
4032,4033
4047,4050
4075,4078
4097,4099
4115,4119
4137,4139
4162,4163
4181,4183
4201,4203
5264,5265
5282,5285
5307,5309
5328,5331
5351,5354
5372,5373
5393,5394
5412,5413
5431,5432
6375,6377
6394,6396
6412,6414
6432,6434
6451,6454
6472,6475
6492,6495
6514,6515
6533,6535
7624,7625
7642,7644
7660,7661
7677,7679
7693,7695
7714,7715
7732,7735
7753,7754
7766,7770
8563,8566
8580,8583
8600,8601
8619,8620
8639,8640
8656,8659
8675,8678
8696,8698
9612,9616
9629,9632
9647,9649
9665,9666
9686,9687
9703,9704
9719,9721
9736,9738
9755,9757
10704,10706
10719,10722
10737,10738
10758,10759
10776,10778
10794,10795
10807,10811
10826,10828
11766,11767
11784,11785
11800,11802
11817,11819
11834,11835
11850,11851
11864,11867
11880,11883
11898,11900
12904,12906
12922,12924
12939,12940
44,46
65,69
89,93
122,125
152,153
174,177
205,207
227,231
256,258
279,281
1576,1579
1606,1608
1628,1632
1658,1660
1686,1687
1709,1711
1738,1739
2756,2758
2782,2785
2810,2811
2835,2836
2850,2854
2873,2875
2894,2898
2917,2920
2944,2946
4006,4008
4026,4029
4047,4049
4075,4077
4097,4098
4115,4118
4137,4138
4157,4160
4181,4182
4201,4202
5258,5261
5282,5284
5307,5308
5328,5330
5351,5353
5368,5371
5388,5391
5406,5410
5426,5429
6375,6376
6394,6395
6412,6413
6432,6433
6451,6453
6472,6474
6492,6494
6510,6513
6533,6534
6548,6551
7642,7643
7655,7659
7677,7678
7693,7694
7710,7712
7732,7734
7750,7752
7766,7769
8563,8565
8580,8582
8593,8597
8615,8617
8635,8638
8656,8658
8675,8677
8696,8697
9612,9615
9629,9631
9647,9648
9661,9664
9681,9684
9698,9701
9719,9720
9736,9737
9755,9756
10704,10705
10719,10721
10733,10736
10754,10757
10776,10777
10790,10793
10807,10810
10826,10827
10841,10843
11780,11783
11800,11801
11817,11818
11830,11833
11847,11849
11864,11866
11880,11882
11898,11899
12904,12905
12922,12923
12943,12945
12963,12964
12976,12979
12996,12997
13013,13014
13027,13030
13044,13046
13868,13869
13882,13884
13899,13900
13916,13917
13929,13932
13946,13949
13963,13965
13978,13981
13996,13997
14010,14012
15047,15051
15066,15068
15084,15085
15101,15103
15117,15120
15137,15138
15153,15154
15167,15170
15182,15186
16227,16228
16244,16245
16259,16260
16277,16278
16292,16294
16308,16310
16326,16329
16343,16346
16359,16362
17183,17184
17198,17200
17216,17217
17229,17232
17247,17249
17263,17266
17281,17282
17295,17297
17310,17313
18141,18144
18158,18160
18174,18176
18192,18193
18207,18209
18223,18225
18236,18240
18257,18258
18273,18274
19309,19310
19325,19326
19338,19341
19354,19357
19373,19374
19389,19391
19405,19407
19420,19423
19437,19439
19452,19455
20389,20391
20405,20407
20420,20423
20436,20439
20455,20456
20471,20472
20483,20487
21201,21203
21218,21219
21233,21235
21248,21251
21265,21268
21281,21284
21298,21300
21313,21316
21330,21332
21346,21348
22428,22431
22447,22448
22459,22463
22478,22479
22493,22495
22511,22512
22527,22528
22542,22544
23635,23637
23652,23654
23669,23670
23684,23686
23700,23702
23715,23718
23732,23734
23749,23750
24692,24693
24706,24708
24722,24724
24738,24740
24750,24753
12959,12961
12976,12977
12992,12994
13008,13011
13027,13028
