7054,6437
386,73
462,199
507,219
569,81
620,81
687,65
727,130
791,65
829,58
852,188
874,15
894,130
917,51
940,58
963,152
987,166
1008,227
1032,174
1054,199
1076,188
1794,1686
1852,1686
1892,1581
1944,1606
2005,1665
2040,1565
2097,1682
2156,1576
2187,1581
2210,1636
2231,1715
2252,1675
2272,1691
2294,1675
2313,1628
2333,1682
2347,1595
3003,2788
3061,2878
3118,2788
3178,2810
3243,2830
3295,2860
3350,2775
3382,2866
3402,2860
3419,2878
3439,2823
3460,2866
3478,2794
3499,2894
3519,2878
3538,2910
3554,2823
3567,2756
3585,2878
4259,4130
4313,4037
4371,4092
4447,4020
4496,4120
4545,4054
4596,4130
4612,4010
4628,4016
4644,4162
4659,4006
4674,4120
4694,4010
4712,4120
4729,4016
4745,4145
4760,4002
4775,4170
4793,4115
5511,5333
5573,5289
5630,5372
5690,5268
5751,5321
5806,5294
5821,5268
5839,5368
5855,5253
5871,5282
5887,5368
5905,5397
5921,5253
5937,5383
5955,5321
6569,6456
6635,6375
6689,6451
6744,6496
6817,6492
6909,6422
6974,6500
7021,6422
7039,6456
7043,6483
346,44
431,193
483,97
522,130
587,9
642,30
710,81
735,73
816,193
837,212
859,182
881,89
902,2
925,227
948,227
971,37
994,235
1016,116
1039,199
1062,30
1083,188
1819,1581
1865,1621
1911,1621
1972,1691
2022,1571
2052,1565
2113,1652
2173,1601
2195,1682
2216,1588
2239,1646
2259,1565
2279,1669
2300,1686
2319,1646
2337,1658
2966,2839
3022,2763
3079,2850
3141,2899
3203,2788
3257,2782
3308,2775
3367,2830
3388,2816
3407,2782
3426,2888
3446,2830
3466,2839
3485,2782
3506,2839
3525,2910
3542,2782
3559,2788
3573,2888
4221,4176
4290,4037
4340,4125
4385,4097
4473,4092
4511,4065
4561,4006
4601,4120
4617,4080
4634,4020
4648,4006
4663,4149
4680,4080
4701,4032
4718,4006
4735,4075
4750,4002
4766,4137
4781,4130
5450,5268
5526,5383
5606,5328
5659,5388
5719,5406
5773,5343
5810,5338
5827,5361
5843,5264
5862,5372
5877,5383
5891,5372
5910,5412
5926,5275
5943,5258
5959,5348
6590,6380
6669,6412
6704,6477
6772,6432
6855,6483
6932,6408
6993,6500
7028,6389
7048,6451
368,22
436,30
493,182
536,137
605,37
660,97
715,166
750,65
821,160
842,188
865,51
886,144
907,37
930,219
954,15
977,97
999,212
1022,205
1045,182
1067,193
1776,1606
1834,1646
1871,1636
1922,1595
1983,1702
2027,1606
2071,1621
2138,1558
2179,1576
2201,1571
2221,1611
2243,1675
2264,1621
2284,1697
2305,1675
2324,1621
2340,1628
2991,2763
3034,2850
3099,2830
3153,2860
3216,2803
3266,2888
3330,2756
3374,2850
3393,2899
3412,2883
3430,2794
3452,2830
3470,2769
3490,2769
3511,2904
3530,2775
3546,2878
3562,2883
3578,2775
4235,4092
4296,4070
4356,4006
4414,4111
4480,4026
4521,4157
4574,4070
4604,4075
4621,4125
4638,4054
4653,4120
4667,4170
4685,4006
4705,4006
4723,4080
4739,4162
4753,4086
4769,4037
4785,4032
5489,5412
5551,5307
5614,5268
5680,5403
5728,5333
5793,5397
5814,5393
5832,5333
5848,5356
5865,5258
5881,5338
5897,5294
5914,5372
5930,5312
5948,5282
6558,6412
6605,6472
6677,6510
6713,6380
6787,6496
6870,6370
6968,6466
7002,6375
7032,6412
7042,6492
343,235
421,182
479,174
516,15
586,174
630,188
697,137
732,103
806,116
835,37
857,51
880,152
900,193
923,144
946,51
969,81
992,137
1014,122
1037,199
1060,212
1081,227
1816,1697
1862,1611
1910,1558
1963,1715
2020,1691
2050,1697
2103,1616
2171,1571
2193,1606
2215,1709
2237,1669
2257,1691
2277,1652
2299,1709
2317,1576
2336,1675
2351,1658
3015,2830
3077,2835
3135,2803
3191,2782
3250,2904
3299,2763
3366,2775
3387,2835
3406,2756
3424,2894
3445,2763
3464,2782
3484,2904
3505,2794
3524,2850
3541,2860
3558,2878
3571,2803
4220,4006
4286,4006
4339,4086
4381,4115
4459,4145
4509,4105
4555,4154
4599,4105
4616,4006
4632,4157
4647,4002
4662,4016
4679,4149
4699,4170
4716,4137
4734,4105
4749,4032
4764,4176
4780,4120
5445,5312
5522,5312
5596,5348
5658,5300
5706,5264
5762,5253
5809,5264
5826,5343
5842,5328
5860,5348
5875,5289
5890,5361
5909,5275
5925,5338
5941,5253
5958,5356
6587,6519
6647,6394
6697,6384
6763,6380
6845,6496
6931,6496
6991,6500
7024,6461
7049,6437
369,130
438,193
494,182
543,152
606,227
666,9
719,2
756,9
823,116
844,174
867,122
887,122
909,15
932,110
956,205
979,103
1001,89
1024,137
1046,182
1069,174
1780,1702
1837,1588
1875,1621
1928,1652
1988,1682
2028,1686
2074,1601
2143,1565
2180,1691
2203,1595
2223,1636
2245,1686
2265,1697
2286,1581
2307,1652
2326,1646
2341,1702
2992,2830
3035,2794
3101,2899
3165,2775
3218,2883
3281,2860
3332,2830
3376,2769
3395,2894
3414,2873
3432,2830
3453,2756
3471,2910
3492,2763
3513,2866
3531,2873
3547,2799
3563,2775
3579,2873
4236,4149
4299,4092
4358,4149
4422,4020
4483,4016
4522,4120
4577,4047
4606,4032
4623,4130
4639,4020
4654,4060
4669,4154
4687,4097
4707,4070
4725,4145
4740,4162
4754,4145
4770,4016
4787,4145
5497,5321
5554,5275
5615,5412
5684,5351
5733,5312
5796,5294
5816,5275
5833,5300
5849,5383
5866,5351
5882,5406
5898,5338
5915,5268
5932,5282
5949,5348
6561,6477
6612,6519
6678,6380
6714,6370
6799,6394
6878,6442
6969,6408
7003,6456
7034,6506
7051,6477
371,219
443,219
496,212
546,73
614,97
671,160
721,116
766,137
824,30
846,58
869,81
889,227
911,65
934,188
958,116
981,227
1002,51
1026,103
1048,130
1071,193
1785,1565
1841,1691
1878,1641
1941,1669
1991,1669
2030,1686
2076,1588
2148,1628
2181,1571
2204,1616
2225,1621
2247,1658
2267,1588
2288,1709
2308,1682
2328,1675
2342,1697
2997,2910
3043,2910
3102,2899
3167,2769
3222,2799
3284,2788
3333,2873
3378,2830
3396,2883
3415,2904
3434,2775
3455,2850
3473,2763
3494,2917
3514,2816
3533,2788
3549,2878
3564,2763
3580,2788
4237,4020
4307,4130
4362,4092
4425,4032
4488,4002
4524,4080
4587,4125
4608,4092
4624,4060
4641,4115
4655,4020
4671,4080
4689,4016
4708,4060
4726,4037
4741,4010
4756,4162
4772,4026
4788,4010
5506,5406
5561,5321
5625,5289
5685,5258
5740,5372
5803,5397
5817,5393
5835,5300
5851,5312
5867,5307
5883,5275
5900,5294
5916,5328
5934,5289
5951,5300
6564,6437
6614,6389
6686,6394
6726,6370
6801,6398
6883,6412
6971,6483
7011,6500
7036,6487
7045,6425
351,182
433,193
485,174
525,152
598,130
648,22
711,110
737,174
817,174
838,152
861,37
883,15
904,227
927,51
950,73
973,37
995,188
1018,137
1041,15
1064,235
1084,219
1821,1646
1867,1581
1916,1576
1974,1686
2023,1616
2060,1641
2115,1581
2175,1652
2197,1581
2218,1636
2241,1682
2260,1581
2281,1646
2302,1606
2321,1636
2338,1682
2984,2860
3024,2816
3089,2769
3146,2799
3206,2823
3258,2894
3317,2845
3369,2917
3389,2775
3409,2835
3428,2803
3448,2769
3467,2888
3487,2782
3508,2769
3527,2756
3543,2873
3560,2839
3575,2769
4227,4162
4294,4149
4343,4111
4405,4016
4475,4137
4512,4060
4562,4010
4602,4016
4618,4037
4636,4125
4650,4054
4664,4010
4682,4006
4703,4170
4720,4065
4737,4115
4751,4154
4767,4115
4782,4176
5463,5388
5535,5403
5608,5348
5664,5338
5721,5289
5788,5372
5812,5253
5829,5294
5844,5275
5863,5348
5878,5307
5893,5393
5911,5372
5927,5253
5944,5348
5960,5268
6595,6398
6674,6384
6707,6526
6774,6403
6860,6380
6949,6496
6996,6519
7030,6492
7055,6496
397,73
470,51
508,44
578,73
622,73
691,51
729,30
795,166
831,166
853,51
876,166
896,97
919,137
942,37
965,193
988,89
1010,122
1033,116
1056,122
1078,51
1807,1697
1854,1571
1895,1697
1954,1691
2010,1697
2042,1565
2099,1595
2166,1652
2189,1691
2211,1686
2233,1691
2253,1675
2274,1581
2296,1686
2315,1682
2334,1611
2348,1606
3009,2763
3065,2845
3122,2810
3184,2873
3244,2782
3297,2866
3353,2769
3384,2782
3404,2899
3421,2794
3441,2769
3461,2794
3480,2799
3501,2823
3521,2856
3539,2794
3556,2835
3568,2756
4213,4037
4263,4162
4314,4020
4372,4026
4449,4037
4501,4137
4547,4054
4597,4010
4613,4080
4629,4154
4645,4086
4660,4162
4676,4010
4695,4105
4714,4170
4730,4154
4746,4032
4761,4170
4776,4097
4795,4020
5519,5338
5577,5253
5653,5372
5697,5268
5755,5264
5807,5383
5823,5343
5840,5343
5857,5275
5872,5258
5888,5333
5906,5338
5922,5317
5939,5397
5956,5328
6576,6417
6638,6408
6690,6375
6758,6380
6828,6417
6910,6442
6976,6394
7022,6398
7040,6451
7053,6472
379,22
448,89
505,58
560,188
618,174
676,9
726,130
789,130
827,51
850,160
873,58
892,110
915,193
938,174
961,110
985,44
1006,160
1030,37
1052,137
1074,227
1791,1702
1850,1628
1885,1697
1943,1581
2003,1595
2037,1588
2089,1595
2154,1646
2185,1652
2208,1686
2229,1558
2251,1697
2270,1628
2292,1611
2312,1686
2332,1581
2345,1715
3002,2794
3060,2803
3106,2856
3169,2850
3231,2894
3291,2839
3347,2860
3380,2803
3400,2878
3417,2904
3438,2845
3458,2894
3476,2775
3497,2775
3517,2775
3536,2910
3553,2917
3566,2756
3583,2860
4258,4157
4309,4020
4370,4145
4444,4016
4495,4137
4536,4020
4595,4157
4611,4006
4626,4016
4643,4105
4658,4120
4673,4111
4692,4130
4711,4120
4728,4130
4744,4070
4759,4020
4774,4026
4791,4026
5508,5282
5566,5351
5629,5368
5687,5338
5750,5294
5805,5321
5819,5338
5837,5328
5854,5361
5870,5282
5886,5275
5903,5317
5919,5317
5936,5307
5954,5275
6566,6380
6633,6370
6688,6461
6740,6456
6815,6384
6897,6422
6973,6403
7018,6403
7038,6370
7047,6506
362,116
434,97
491,174
531,182
599,51
655,65
712,235
740,152
819,65
840,182
863,205
884,152
906,110
928,44
952,81
975,182
997,9
1020,37
1043,15
1065,137
1762,1669
1825,1616
1870,1646
1918,1665
1978,1697
2026,1616
2065,1669
2127,1611
2177,1715
2199,1652
2220,1636
2242,1616
2262,1652
2283,1675
2304,1628
2323,1646
2339,1621
2985,2816
3033,2873
3091,2782
3148,2910
3207,2888
3264,2866
3319,2803
3371,2756
3391,2839
3411,2894
3429,2845
3450,2823
3468,2883
3488,2816
3509,2775
3528,2917
3545,2860
3561,2899
3577,2763
4229,4010
4295,4043
4353,4016
4410,4170
4477,4020
4513,4170
4570,4002
4603,4176
4620,4105
4637,4120
4651,4130
4666,4020
4683,4020
4704,4130
4721,4086
4738,4145
4752,4006
4768,4097
4784,4086
5477,5307
5538,5258
5610,5343
5679,5372
5725,5383
5790,5361
5813,5289
5830,5317
5846,5372
5864,5258
5880,5328
5895,5403
5913,5343
5929,5282
5946,5412
6553,6370
6597,6389
6675,6519
6709,6389
6778,6446
6861,6500
6966,6370
6997,6519
7031,6483
7052,6380
372,37
445,51
497,212
559,9
615,174
674,174
725,58
769,97
826,22
848,152
871,130
890,205
913,199
936,22
959,97
983,89
1004,116
1028,30
1050,58
1072,58
1788,1709
1848,1646
1883,1581
1942,1646
1992,1652
2032,1691
2087,1641
2149,1581
2183,1616
2206,1682
2227,1576
2249,1565
2268,1702
2290,1715
2310,1697
2330,1565
2344,1636
2998,2888
3044,2782
3105,2794
3168,2794
3223,2794
3286,2830
3334,2775
3379,2782
3398,2816
3416,2883
3436,2899
3457,2850
3475,2830
3496,2782
3515,2830
3534,2904
3551,2830
3565,2799
3582,2883
4248,4154
4308,4149
4367,4010
4427,4054
4490,4010
4527,4032
4594,4137
4609,4043
4625,4154
4642,4080
4656,4176
4672,4111
4690,4010
4709,4010
4727,4043
4743,4120
4757,4032
4773,4157
4789,4092
5507,5406
5563,5338
5626,5361
5686,5282
5748,5282
5804,5368
5818,5383
5836,5264
5852,5258
5869,5393
5885,5312
5901,5383
5918,5328
5935,5368
5952,5312
6565,6412
6618,6472
6687,6403
6733,6492
6803,6394
6884,6370
6972,6375
7015,6422
7037,6375
7056,6456
7069,6394
7084,6451
7101,6394
7114,6510
7129,6425
7142,6487
7155,6500
7170,6425
7185,6510
7201,6408
7808,7651
7874,7741
7923,7624
7970,7655
8042,7647
8056,7627
8073,7706
8087,7714
8099,7721
8115,7690
8129,7642
8145,7647
8160,7682
8706,8666
8773,8588
8830,8604
8892,8570
8958,8630
9015,8570
9050,8570
9087,8642
9100,8656
9114,8625
9128,8604
9143,8635
9159,8630
9172,8656
9187,8635
9200,8563
9799,9604
9847,9633
9905,9608
9946,9621
10014,9637
10063,9633
10109,9709
10124,9719
10140,9675
10152,9719
10164,9617
10179,9723
10194,9713
10208,9657
10222,9691
10235,9691
10859,10781
10937,10712
10987,10737
11058,10758
11155,10716
11228,10749
11256,10776
11271,10812
11284,10695
11296,10769
11308,10700
11320,10769
11333,10737
11346,10807
11358,10733
11370,10803
11384,10763
11916,11780
11970,11804
12025,11855
12080,11843
12161,11843
12215,11780
12284,11766
12348,11808
12371,11817
12383,11885
12395,11864
12408,11796
12421,11843
12435,11885
12447,11855
12461,11792
12474,11772
13086,12983
13146,12968
13213,12996
13307,12992
13352,12980
13364,13013
13376,13019
13388,13019
13401,12992
13413,12983
13422,13019
7066,6408
7081,6442
7096,6403
7110,6472
7126,6496
7139,6487
7151,6408
7166,6384
7181,6466
7198,6483
7797,7693
7864,7706
7917,7660
7955,7651
8038,7651
8053,7685
8069,7741
8084,7642
8096,7634
8112,7624
8126,7677
8140,7660
8156,7634
8170,7690
8747,8666
8822,8656
8873,8625
8937,8666
9005,8559
9038,8563
9083,8559
9097,8619
9111,8625
9124,8666
9139,8642
9154,8563
9169,8639
9183,8666
9197,8563
9791,9612
9835,9723
9894,9675
9941,9633
9998,9709
10050,9691
10106,9621
10121,9621
10137,9604
10149,9608
10161,9671
10176,9601
10190,9625
10205,9617
10218,9601
10232,9612
10853,10812
10922,10812
10967,10807
11034,10719
11145,10763
11214,10812
11253,10769
11266,10754
11281,10758
11293,10733
11305,10700
11317,10812
11330,10758
11343,10763
11355,10807
11367,10724
11381,10803
11394,10719
11962,11830
12011,11812
12063,11830
12157,11885
12205,11874
12269,11843
12328,11817
12367,11843
12380,11804
12392,11859
12405,11839
12418,11859
12431,11834
12444,11839
12457,11830
12471,11822
13071,12996
13129,13013
13195,12943
13283,13003
13348,12963
13361,12992
13373,12904
13385,12988
13398,13008
13410,12943
13415,12951
7058,6514
7072,6425
7086,6492
7103,6514
7116,6492
7132,6492
7144,6398
7158,6442
7172,6380
7187,6456
7776,7714
7823,7706
7882,7741
7927,7642
7972,7685
8045,7634
8058,7660
8076,7706
8089,7721
8101,7706
8117,7651
8132,7642
8147,7737
8163,7667
8712,8563
8799,8576
8839,8625
8896,8662
8964,8563
9018,8563
9060,8611
9089,8570
9103,8559
9116,8559
9130,8619
9146,8642
9161,8556
9174,8563
9189,8600
9202,8608
9814,9698
9855,9621
9909,9643
9950,9665
10028,9657
10070,9608
10111,9713
10127,9601
10142,9727
10154,9671
10167,9601
10181,9657
10196,9675
10210,9671
10225,9621
10237,9621
10889,10781
10950,10785
11004,10781
11066,10737
11157,10803
11240,10785
11259,10737
11273,10776
11286,10700
11298,10773
11310,10724
11322,10716
11335,10733
11348,10749
11360,10712
11373,10712
11386,10695
11921,11826
11976,11804
12036,11800
12088,11766
12166,11877
12224,11855
12290,11843
12360,11804
12373,11880
12385,11766
12398,11874
12410,11843
12423,11880
12437,11780
12449,11850
12463,11839
12477,11808
13103,12976
13150,13008
13232,13019
13314,12946
13354,12988
13366,12931
13378,13008
13390,12927
13403,12946
13418,12934
7062,6394
7077,6451
